TRAIN_NUMBER,COMMERCIAL_LINE_NUMBER_DESIGNATION,OPERATING_POINT_ABBREVIATION,OPERATION_TRAFFIC_CATEGORY_ABBREVIATION,EVENT_TYPE,EVENT_SERVED,PLAN_STOP_TYPE,PLAN_FORMATION_MAXIMAL_VELOCITY,OPERATION_DAY_PERIOD_IDENTIFIER_COARSE,OPERATION_PLANNED_TIMESTAMP,OPERATION_ACTUAL_TIMESTAMP,SIMULATED_TIMESTAMP,SIMULATED_DELAY,DAILY_PLAN_OPERATIONAL_DELAY_SEC,tre200s0,fkl010z1,fu3010z0,rre150z0,htoauts0,hto000d0,causes
1508,IC5,BI,FV,departure,True,commercialStop,200,HVZ,2025-01-01 06:48:00,2025-01-01 06:49:00,2025-01-01 06:48:09.531835,9.53183484380861,41.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=10s
6019,R13,CRNE,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 06:48:00,2025-01-01 06:54:00,2025-01-01 06:48:36.042279,36.04227880243707,331.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1611,IC51,BI,FV,departure,True,commercialStop,200,HVZ,2025-01-01 06:49:00,2025-01-01 06:49:00,2025-01-01 06:49:00.000000,0.0,5.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,NE,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 06:49:00,2025-01-01 06:48:00,2025-01-01 06:49:00.000000,0.0,-66.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,CRNE,RV,departure,True,commercialStop,140,HVZ,2025-01-01 06:49:00,2025-01-01 06:54:00,2025-01-01 06:49:07.620453,7.620453150721005,307.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=8s
6018,R13,BI,RV,departure,True,commercialStop,160,HVZ,2025-01-01 06:51:00,2025-01-01 06:51:00,2025-01-01 06:51:00.000000,0.0,12.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,LD,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 06:51:00,2025-01-01 06:56:00,2025-01-01 06:51:09.239566,9.239566306026973,302.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,TUE,FV,arrival,True,pass,200,HVZ,2025-01-01 06:51:00,2025-01-01 06:51:00,2025-01-01 06:51:10.172778,10.172777928004507,35.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,TUE,FV,departure,True,pass,200,HVZ,2025-01-01 06:51:00,2025-01-01 06:51:00,2025-01-01 06:51:10.172778,10.172777928004507,35.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=10s
3326,IR65,BI,FV,departure,True,commercialStop,160,HVZ,2025-01-01 06:52:00,2025-01-01 06:52:00,2025-01-01 06:52:00.000000,0.0,9.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,LD,RV,departure,True,commercialStop,140,HVZ,2025-01-01 06:52:00,2025-01-01 06:56:00,2025-01-01 06:52:02.924058,2.9240582235252077,258.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7613,S20,BI,RV,departure,True,commercialStop,160,HVZ,2025-01-01 06:53:00,2025-01-01 06:53:00,2025-01-01 06:53:00.000000,0.0,8.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,TWN,FV,arrival,True,pass,200,HVZ,2025-01-01 06:53:00,2025-01-01 06:54:00,2025-01-01 06:53:12.095687,12.095687357745192,25.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,TWN,FV,departure,True,pass,200,HVZ,2025-01-01 06:53:00,2025-01-01 06:54:00,2025-01-01 06:53:12.095687,12.095687357745192,25.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=12s
15328,S3,BI,RV,departure,True,commercialStop,160,HVZ,2025-01-01 06:54:00,2025-01-01 06:54:00,2025-01-01 06:54:00.000000,0.0,11.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,NE,FV,departure,True,commercialStop,200,HVZ,2025-01-01 06:54:00,2025-01-01 06:53:00,2025-01-01 06:54:00.953578,0.9535779046855168,-42.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,NV,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 06:54:00,2025-01-01 06:58:00,2025-01-01 06:54:01.623185,1.623184955195029,257.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,NV,RV,departure,True,commercialStop,140,HVZ,2025-01-01 06:54:00,2025-01-01 06:58:00,2025-01-01 06:54:36.629505,36.62950470187934,242.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=37s
6018,R13,TUE,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 06:55:00,2025-01-01 06:55:00,2025-01-01 06:54:58.750612,-1.2493882639282674,23.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6913,R23,NE,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 06:55:00,2025-01-01 06:55:00,2025-01-01 06:55:00.000000,0.0,6.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,LIG,FV,arrival,True,pass,200,HVZ,2025-01-01 06:55:00,2025-01-01 06:55:00,2025-01-01 06:55:12.321749,12.321748523347196,34.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,LIG,FV,departure,True,pass,200,HVZ,2025-01-01 06:55:00,2025-01-01 06:55:00,2025-01-01 06:55:12.321749,12.321748523347196,34.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=12s
6018,R13,TUE,RV,departure,True,commercialStop,160,HVZ,2025-01-01 06:55:00,2025-01-01 06:56:00,2025-01-01 06:55:37.974005,37.97400517490314,13.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=38s
15724,S5,NE,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 06:56:00,2025-01-01 06:56:00,2025-01-01 06:56:00.000000,0.0,21.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,SBL,FV,arrival,True,pass,200,HVZ,2025-01-01 06:56:00,2025-01-01 06:56:00,2025-01-01 06:56:58.413191,58.41319114880753,-51.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,SBL,FV,departure,True,pass,200,HVZ,2025-01-01 06:56:00,2025-01-01 06:56:00,2025-01-01 06:56:58.413191,58.41319114880753,-51.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=58s
1508,IC5,NV,FV,arrival,True,pass,200,HVZ,2025-01-01 06:57:00,2025-01-01 06:58:00,2025-01-01 06:57:13.453917,13.45391704028225,77.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,NV,FV,departure,True,pass,200,HVZ,2025-01-01 06:57:00,2025-01-01 06:58:00,2025-01-01 06:57:13.453917,13.45391704028225,77.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=13s
6019,R13,LIG,RV,arrival,True,pass,140,HVZ,2025-01-01 06:58:00,2025-01-01 07:01:00,2025-01-01 06:57:36.022799,-23.97720128472065,200.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,LIG,RV,departure,True,pass,140,HVZ,2025-01-01 06:58:00,2025-01-01 07:01:00,2025-01-01 06:57:36.022799,-23.97720128472065,200.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,LD,FV,arrival,True,pass,200,HVZ,2025-01-01 06:58:00,2025-01-01 06:59:00,2025-01-01 06:58:12.994071,12.994071390643512,73.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,LD,FV,departure,True,pass,200,HVZ,2025-01-01 06:58:00,2025-01-01 06:59:00,2025-01-01 06:58:12.994071,12.994071390643512,73.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=13s
6019,R13,TWN,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 06:59:00,2025-01-01 07:03:00,2025-01-01 06:58:37.222427,-22.777573401624977,206.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,TWN,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 06:58:00,2025-01-01 06:59:00,2025-01-01 06:58:39.179864,39.17986395272965,25.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,CORN,FV,arrival,True,pass,200,HVZ,2025-01-01 06:59:00,2025-01-01 06:58:00,2025-01-01 06:58:57.045932,-2.954067820654018,-7.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,CORN,FV,departure,True,pass,200,HVZ,2025-01-01 06:59:00,2025-01-01 06:58:00,2025-01-01 06:58:57.045932,-2.954067820654018,-7.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
3963,RE6,NE,FV,arrival,True,commercialStop,160,HVZ,2025-01-01 06:59:00,2025-01-01 06:58:00,2025-01-01 06:59:00.000000,0.0,-45.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,CRNE,FV,arrival,True,pass,200,HVZ,2025-01-01 06:59:00,2025-01-01 07:00:00,2025-01-01 06:59:13.325787,13.325787322599354,77.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,CRNE,FV,departure,True,pass,200,HVZ,2025-01-01 06:59:00,2025-01-01 07:00:00,2025-01-01 06:59:13.325787,13.325787322599354,77.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=13s
1513,IC5,CRNE,FV,arrival,True,pass,200,HVZ,2025-01-01 07:00:00,2025-01-01 07:00:00,2025-01-01 06:59:57.325391,-2.674608946104854,3.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,CRNE,FV,departure,True,pass,200,HVZ,2025-01-01 07:00:00,2025-01-01 07:00:00,2025-01-01 06:59:57.325391,-2.674608946104854,3.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
3962,RE6,NE,FV,departure,True,commercialStop,160,HVZ,2025-01-01 07:00:00,2025-01-01 07:00:00,2025-01-01 07:00:00.000000,0.0,-9.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,TWN,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:00:00,2025-01-01 07:03:00,2025-01-01 07:00:00.006881,0.006881079079903429,182.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,TWN,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:00:00,2025-01-01 07:03:00,2025-01-01 07:00:02.037059,2.0370590944512514,192.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,CORN,FV,arrival,True,pass,200,HVZ,2025-01-01 07:00:00,2025-01-01 07:01:00,2025-01-01 07:00:12.630795,12.630795476430649,75.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,CORN,FV,departure,True,pass,200,HVZ,2025-01-01 07:00:00,2025-01-01 07:01:00,2025-01-01 07:00:12.630795,12.630795476430649,75.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=13s
1513,IC5,LD,FV,arrival,True,pass,200,HVZ,2025-01-01 07:01:00,2025-01-01 07:01:00,2025-01-01 07:00:57.788966,-2.211034450960142,34.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,LD,FV,departure,True,pass,200,HVZ,2025-01-01 07:01:00,2025-01-01 07:01:00,2025-01-01 07:00:57.788966,-2.211034450960142,34.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,LIG,RV,arrival,True,pass,160,HVZ,2025-01-01 07:01:00,2025-01-01 07:04:00,2025-01-01 07:01:01.089501,1.0895005321290228,176.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,LIG,RV,departure,True,pass,160,HVZ,2025-01-01 07:01:00,2025-01-01 07:04:00,2025-01-01 07:01:01.089501,1.0895005321290228,176.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,NV,FV,arrival,True,pass,200,HVZ,2025-01-01 07:02:00,2025-01-01 07:03:00,2025-01-01 07:01:57.251723,-2.7482769962516613,46.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,NV,FV,departure,True,pass,200,HVZ,2025-01-01 07:02:00,2025-01-01 07:03:00,2025-01-01 07:01:57.251723,-2.7482769962516613,46.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,SBL,FV,arrival,True,pass,200,HVZ,2025-01-01 07:02:00,2025-01-01 07:04:00,2025-01-01 07:02:12.539874,12.539873602741864,84.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,SBL,FV,departure,True,pass,200,HVZ,2025-01-01 07:02:00,2025-01-01 07:04:00,2025-01-01 07:02:12.539874,12.539873602741864,84.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=13s
6019,R13,TUE,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:03:00,2025-01-01 07:06:00,2025-01-01 07:03:01.547848,1.5478478853037814,198.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6019,R13,TUE,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:03:00,2025-01-01 07:06:00,2025-01-01 07:03:37.918366,37.91836615495413,183.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=38s
1513,IC5,LIG,FV,arrival,True,pass,200,HVZ,2025-01-01 07:04:00,2025-01-01 07:06:00,2025-01-01 07:03:55.600803,-4.399196677408327,100.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,LIG,FV,departure,True,pass,200,HVZ,2025-01-01 07:04:00,2025-01-01 07:06:00,2025-01-01 07:03:55.600803,-4.399196677408327,100.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
15729,S5,NE,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:04:00,2025-01-01 07:04:00,2025-01-01 07:04:00.000000,0.0,-1.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,NV,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:04:00,2025-01-01 07:07:00,2025-01-01 07:04:03.246973,3.246973324348801,188.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6914,R23,NE,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:05:00,2025-01-01 07:05:00,2025-01-01 07:05:00.000000,0.0,26.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
15327,S3,BI,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:05:00,2025-01-01 07:04:00,2025-01-01 07:05:00.000000,0.0,-10.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,NV,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:05:00,2025-01-01 07:07:00,2025-01-01 07:05:01.010008,1.0100082047501928,161.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,NE,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 07:05:00,2025-01-01 07:06:00,2025-01-01 07:05:15.380635,15.380634943638142,88.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,TWN,FV,arrival,True,pass,200,HVZ,2025-01-01 07:05:00,2025-01-01 07:07:00,2025-01-01 07:05:57.777829,57.777829331313114,92.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,TWN,FV,departure,True,pass,200,HVZ,2025-01-01 07:05:00,2025-01-01 07:07:00,2025-01-01 07:05:57.777829,57.777829331313114,92.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=58s
6018,R13,LD,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:07:00,2025-01-01 07:09:00,2025-01-01 07:07:00.182366,0.18236557809723308,156.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,LD,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:07:00,2025-01-01 07:10:00,2025-01-01 07:07:31.485623,31.48562306812164,136.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=31s
6019,R13,BI,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:07:00,2025-01-01 07:10:00,2025-01-01 07:07:38.680139,38.680138558782346,184.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,TUE,FV,arrival,True,pass,200,HVZ,2025-01-01 07:07:00,2025-01-01 07:09:00,2025-01-01 07:07:59.892249,59.892248657190066,88.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,TUE,FV,departure,True,pass,200,HVZ,2025-01-01 07:07:00,2025-01-01 07:09:00,2025-01-01 07:07:59.892249,59.892248657190066,88.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=60s
7421,R16,NE,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:08:00,2025-01-01 07:08:00,2025-01-01 07:08:00.000000,0.0,24.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7612,S20,BI,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:08:00,2025-01-01 07:08:00,2025-01-01 07:08:00.000000,0.0,12.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
3327,IR65,BI,FV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:09:00,2025-01-01 07:08:00,2025-01-01 07:09:00.000000,0.0,-51.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1508,IC5,NE,FV,departure,True,commercialStop,200,HVZ,2025-01-01 07:09:00,2025-01-01 07:09:00,2025-01-01 07:09:04.718838,4.718837523916591,-24.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,CRNE,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:09:00,2025-01-01 07:12:00,2025-01-01 07:09:33.175712,33.175712270200165,135.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,CRNE,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:10:00,2025-01-01 07:12:00,2025-01-01 07:10:08.736064,8.73606353991272,113.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=9s
7421,R16,SBL,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:11:00,2025-01-01 07:13:00,2025-01-01 07:10:59.038942,-0.9610577606035804,82.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1610,IC51,BI,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 07:11:00,2025-01-01 07:09:00,2025-01-01 07:11:00.000000,0.0,-63.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
1513,IC5,BI,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 07:12:00,2025-01-01 07:12:00,2025-01-01 07:11:54.358449,-5.641550510714296,17.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
3661,RE4,BI,FV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:12:00,2025-01-01 07:11:00,2025-01-01 07:12:00.000000,0.0,-24.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
14113,S21,NE,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:12:00,2025-01-01 07:12:00,2025-01-01 07:12:00.000000,0.0,-12.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,SBL,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:12:00,2025-01-01 07:13:00,2025-01-01 07:12:04.147936,4.1479364855913445,62.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,CORN,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:12:00,2025-01-01 07:14:00,2025-01-01 07:12:11.506988,11.506987864751864,112.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,CORN,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:13:00,2025-01-01 07:14:00,2025-01-01 07:13:02.658845,2.6588454613629438,100.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
510,IC5,BI,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 07:15:00,2025-01-01 07:14:00,2025-01-01 07:15:00.000000,0.0,-13.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,SBL,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:16:00,2025-01-01 07:17:00,2025-01-01 07:16:04.922191,4.922191273068165,90.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,CORN,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:16:00,2025-01-01 07:17:00,2025-01-01 07:16:05.761658,5.761658348030323,67.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,CORN,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:16:00,2025-01-01 07:18:00,2025-01-01 07:16:35.994670,35.99466991058216,89.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=36s
7027,R21,NE,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:17:00,2025-01-01 07:15:00,2025-01-01 07:17:00.000000,0.0,-89.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
14220,S20,NE,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:17:00,2025-01-01 07:17:00,2025-01-01 07:17:00.000000,0.0,10.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,SBL,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:17:00,2025-01-01 07:18:00,2025-01-01 07:17:04.328982,4.328982106271724,67.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
510,IC5,BI,FV,departure,True,commercialStop,200,HVZ,2025-01-01 07:18:00,2025-01-01 07:18:00,2025-01-01 07:18:04.922438,4.92243821642478,1.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,CRNE,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:18:00,2025-01-01 07:19:00,2025-01-01 07:18:37.878791,37.87879108366906,86.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
18168,RE56,BI,FV,departure,True,commercialStop,160,HVZ,2025-01-01 07:19:00,2025-01-01 07:19:00,2025-01-01 07:19:00.000000,0.0,46.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
513,IC5,NE,FV,arrival,True,commercialStop,200,HVZ,2025-01-01 07:19:00,2025-01-01 07:19:00,2025-01-01 07:19:00.000000,0.0,-6.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,CRNE,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:19:00,2025-01-01 07:20:00,2025-01-01 07:19:09.131257,9.13125747018421,76.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=9s
7112,R41,BI,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:20:00,2025-01-01 07:20:00,2025-01-01 07:20:00.000000,0.0,12.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,NE,RV,arrival,True,commercialStop,160,HVZ,2025-01-01 07:20:00,2025-01-01 07:21:00,2025-01-01 07:20:03.763401,3.7634008921340865,63.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7420,R16,BI,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:21:00,2025-01-01 07:21:00,2025-01-01 07:21:00.000000,0.0,44.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7663,S20,BI,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:21:00,2025-01-01 07:21:00,2025-01-01 07:21:00.000000,0.0,-7.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
510,IC5,TUE,FV,arrival,True,pass,200,HVZ,2025-01-01 07:21:00,2025-01-01 07:21:00,2025-01-01 07:21:02.014184,2.0141844018289703,0.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
510,IC5,TUE,FV,departure,True,pass,200,HVZ,2025-01-01 07:21:00,2025-01-01 07:21:00,2025-01-01 07:21:02.014184,2.0141844018289703,0.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,LD,RV,arrival,True,commercialStop,140,HVZ,2025-01-01 07:21:00,2025-01-01 07:22:00,2025-01-01 07:21:08.220749,8.220749358708417,75.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
3328,IR65,BI,FV,departure,True,commercialStop,160,HVZ,2025-01-01 07:22:00,2025-01-01 07:22:00,2025-01-01 07:22:00.000000,0.0,28.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
513,IC5,NE,FV,departure,True,commercialStop,200,HVZ,2025-01-01 07:22:00,2025-01-01 07:22:00,2025-01-01 07:22:01.434732,1.434731545708928,-2.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
7421,R16,LD,RV,departure,True,commercialStop,140,HVZ,2025-01-01 07:22:00,2025-01-01 07:23:00,2025-01-01 07:22:03.639425,3.639424744498683,54.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
6018,R13,NE,RV,departure,True,commercialStop,160,HVZ,2025-01-01 07:22:00,2025-01-01 07:22:00,2025-01-01 07:22:08.933419,8.933418651795364,15.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,total_delay=9s
510,IC5,TWN,FV,arrival,True,pass,200,HVZ,2025-01-01 07:23:00,2025-01-01 07:23:00,2025-01-01 07:23:03.159397,3.1593968514825974,-20.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
510,IC5,TWN,FV,departure,True,pass,200,HVZ,2025-01-01 07:23:00,2025-01-01 07:23:00,2025-01-01 07:23:03.159397,3.1593968514825974,-20.0,1.2152326322498406,3.0804015296367115,6.93495857233907,0.0,0.0,0.0,
