TRAIN_NUMBER,COMMERCIAL_LINE_NUMBER_DESIGNATION,OPERATING_POINT_ABBREVIATION,OPERATION_TRAFFIC_CATEGORY_ABBREVIATION,EVENT_TYPE,EVENT_SERVED,PLAN_STOP_TYPE,PLAN_FORMATION_MAXIMAL_VELOCITY,OPERATION_DAY_PERIOD_IDENTIFIER_COARSE,OPERATION_PLANNED_TIMESTAMP,OPERATION_ACTUAL_TIMESTAMP,SIMULATED_TIMESTAMP,SIMULATED_DELAY,DAILY_PLAN_OPERATIONAL_DELAY_SEC,tre200s0,fkl010z1,fu3010z0,rre150z0,htoauts0,hto000d0,causes
1525,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:16:00,2025-01-01 13:16:00,2025-01-01 13:16:00.418055,0.41805542101792526,15.0,0.575,3.2,7.2,0.0,,,
7051,R21,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:17:00,2025-01-01 13:15:00,2025-01-01 13:17:00.000000,0.0,-115.0,0.575,3.2,7.2,0.0,,,
14250,S20,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:17:00,2025-01-01 13:17:00,2025-01-01 13:17:00.000000,0.0,-5.0,0.575,3.2,7.2,0.0,,,
6042,R13,SBL,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:17:00,2025-01-01 13:16:00,2025-01-01 13:17:06.422532,6.422531620351947,-45.0,0.575,3.2,7.2,0.0,,,total_delay=6s
522,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:18:00,2025-01-01 13:18:00,2025-01-01 13:18:03.778915,3.7789152446057415,-5.0,0.575,3.2,7.2,0.0,,,
525,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:19:00,2025-01-01 13:20:00,2025-01-01 13:19:00.000000,0.0,47.0,0.575,3.2,7.2,0.0,,,
18180,RE56,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:19:00,2025-01-01 13:19:00,2025-01-01 13:19:09.000000,9.0,9.0,0.575,3.2,7.2,0.0,,,total_delay=9s
7124,R41,BI,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:20:00,2025-01-01 13:20:00,2025-01-01 13:20:00.000000,0.0,-10.0,0.575,3.2,7.2,0.0,,,
6042,R13,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:20:00,2025-01-01 13:20:00,2025-01-01 13:20:01.225054,1.2250538091466296,-31.0,0.575,3.2,7.2,0.0,,,
522,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:21:00,2025-01-01 13:21:00,2025-01-01 13:20:53.570987,-6.42901345975406,-11.0,0.575,3.2,7.2,0.0,,,
522,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:21:00,2025-01-01 13:21:00,2025-01-01 13:20:53.570987,-6.42901345975406,-11.0,0.575,3.2,7.2,0.0,,,
7675,S20,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:21:00,2025-01-01 13:21:00,2025-01-01 13:21:00.000000,0.0,-11.0,0.575,3.2,7.2,0.0,,,
6042,R13,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:22:00.006186,0.006185715828905813,-1.0,0.575,3.2,7.2,0.0,,,
525,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:22:02.841327,2.8413270229284535,5.0,0.575,3.2,7.2,0.0,,,
3352,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:22:27.000000,27.0,27.0,0.575,3.2,7.2,0.0,,,total_delay=27s
522,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:23:00,2025-01-01 13:23:00,2025-01-01 13:22:56.613067,-3.3869334616538254,-22.0,0.575,3.2,7.2,0.0,,,
522,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:23:00,2025-01-01 13:23:00,2025-01-01 13:22:56.613067,-3.3869334616538254,-22.0,0.575,3.2,7.2,0.0,,,
15354,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:24:00,2025-01-01 13:24:00,2025-01-01 13:24:32.000000,32.0,32.0,0.575,3.2,7.2,0.0,,,total_delay=32s
6939,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:25:00.000000,0.0,-48.0,0.575,3.2,7.2,0.0,,,
522,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:25:01.413504,1.4135035850922577,-11.0,0.575,3.2,7.2,0.0,,,
522,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:25:01.413504,1.4135035850922577,-11.0,0.575,3.2,7.2,0.0,,,
525,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:25:00,2025-01-01 13:25:02.307540,2.307539651519619,-3.0,0.575,3.2,7.2,0.0,,,
525,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:25:00,2025-01-01 13:25:02.307540,2.307539651519619,-3.0,0.575,3.2,7.2,0.0,,,
522,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:26:58.247385,-1.7526150571429753,5.0,0.575,3.2,7.2,0.0,,,
522,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:26:58.247385,-1.7526150571429753,5.0,0.575,3.2,7.2,0.0,,,
3224,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:00.000000,0.0,-2.0,0.575,3.2,7.2,0.0,,,
525,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:02.482776,2.4827755024452927,11.0,0.575,3.2,7.2,0.0,,,
525,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:02.482776,2.4827755024452927,11.0,0.575,3.2,7.2,0.0,,,
525,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:27:59.998094,-0.001906097044411581,15.0,0.575,3.2,7.2,0.0,,,
525,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:27:59.998094,-0.001906097044411581,15.0,0.575,3.2,7.2,0.0,,,
522,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:28:00.952392,0.9523916318285046,0.0,0.575,3.2,7.2,0.0,,,
522,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:28:00.952392,0.9523916318285046,0.0,0.575,3.2,7.2,0.0,,,
525,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:30:00,2025-01-01 13:28:54.547336,-5.452664109543548,19.0,0.575,3.2,7.2,0.0,,,
525,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:30:00,2025-01-01 13:28:54.547336,-5.452664109543548,19.0,0.575,3.2,7.2,0.0,,,
3224,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:29:03.333023,3.333022983119008,-48.0,0.575,3.2,7.2,0.0,,,
522,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:29:04.508671,4.508670874653035,8.0,0.575,3.2,7.2,0.0,,,
522,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:29:04.508671,4.508670874653035,8.0,0.575,3.2,7.2,0.0,,,
525,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:29:56.084659,-3.9153405885663233,21.0,0.575,3.2,7.2,0.0,,,
525,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:29:56.084659,-3.9153405885663233,21.0,0.575,3.2,7.2,0.0,,,
3227,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:30:00.000000,0.0,105.0,0.575,3.2,7.2,0.0,,,
522,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:30:00,2025-01-01 13:30:08.472799,8.47279888405319,3.0,0.575,3.2,7.2,0.0,,,
522,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:30:00,2025-01-01 13:30:08.472799,8.47279888405319,3.0,0.575,3.2,7.2,0.0,,,total_delay=8s
525,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:33:00,2025-01-01 13:33:00,2025-01-01 13:31:52.189798,-67.81020232454466,-10.0,0.575,3.2,7.2,0.0,,,
525,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:33:00,2025-01-01 13:33:00,2025-01-01 13:31:52.189798,-67.81020232454466,-10.0,0.575,3.2,7.2,0.0,,,
3227,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:32:02.623790,2.6237895759986714,24.0,0.575,3.2,7.2,0.0,,,
522,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:32:08.299410,8.29940983052802,11.0,0.575,3.2,7.2,0.0,,,
522,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:32:08.299410,8.29940983052802,11.0,0.575,3.2,7.2,0.0,,,total_delay=8s
525,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:33:52.548856,-67.45114424303756,-17.0,0.575,3.2,7.2,0.0,,,
525,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:33:52.548856,-67.45114424303756,-17.0,0.575,3.2,7.2,0.0,,,
15353,S3,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:35:00.000000,0.0,16.0,0.575,3.2,7.2,0.0,,,
522,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:36:00,2025-01-01 13:35:00,2025-01-01 13:35:06.221979,-53.77802050500031,-15.0,0.575,3.2,7.2,0.0,,,
525,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:37:00,2025-01-01 13:37:00,2025-01-01 13:35:44.464658,-75.53534239352302,-5.0,0.575,3.2,7.2,0.0,,,
525,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:37:00,2025-01-01 13:37:00,2025-01-01 13:35:44.464658,-75.53534239352302,-5.0,0.575,3.2,7.2,0.0,,,
6047,R13,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:36:00,2025-01-01 13:35:00,2025-01-01 13:36:00.000000,0.0,-5.0,0.575,3.2,7.2,0.0,,,
6940,R23,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:36:00,2025-01-01 13:36:00,2025-01-01 13:36:00.000000,0.0,-5.0,0.575,3.2,7.2,0.0,,,
7672,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:38:00,2025-01-01 13:37:00,2025-01-01 13:38:00.000000,0.0,-55.0,0.575,3.2,7.2,0.0,,,
6047,R13,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:38:00,2025-01-01 13:38:00,2025-01-01 13:38:19.017866,19.017866011112346,-34.0,0.575,3.2,7.2,0.0,,,total_delay=19s
3353,IR65,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:39:00,2025-01-01 13:39:00,2025-01-01 13:39:00.000000,0.0,-6.0,0.575,3.2,7.2,0.0,,,
522,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:39:00,2025-01-01 13:39:00,2025-01-01 13:39:02.266265,2.2662645594464266,-8.0,0.575,3.2,7.2,0.0,,,
525,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:41:00,2025-01-01 13:40:00,2025-01-01 13:39:26.628247,-93.37175300672243,-51.0,0.575,3.2,7.2,0.0,,,
7125,R41,BI,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:40:00,2025-01-01 13:39:00,2025-01-01 13:40:00.000000,0.0,-31.0,0.575,3.2,7.2,0.0,,,
14243,S20,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:41:00,2025-01-01 13:41:00,2025-01-01 13:41:00.000000,0.0,-21.0,0.575,3.2,7.2,0.0,,,
18177,RE56,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:41:00,2025-01-01 13:39:00,2025-01-01 13:41:00.000000,0.0,-80.0,0.575,3.2,7.2,0.0,,,
7054,R21,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:41:00,2025-01-01 13:41:00,2025-01-01 13:41:00.000000,0.0,-22.0,0.575,3.2,7.2,0.0,,,
6047,R13,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:42:00,2025-01-01 13:41:00,2025-01-01 13:41:21.097631,-38.90236900008313,-21.0,0.575,3.2,7.2,0.0,,,
6047,R13,SBL,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:42:00,2025-01-01 13:42:00,2025-01-01 13:42:03.536068,3.5360678582364926,-27.0,0.575,3.2,7.2,0.0,,,
1522,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:43:00,2025-01-01 13:43:00,2025-01-01 13:43:00.000000,0.0,20.0,0.575,3.2,7.2,0.0,,,
525,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:45:00,2025-01-01 13:46:00,2025-01-01 13:45:09.548982,9.548982279047777,41.0,0.575,3.2,7.2,0.0,,,total_delay=10s
6047,R13,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:46:00,2025-01-01 13:45:00,2025-01-01 13:45:52.965094,-7.034905571417767,-27.0,0.575,3.2,7.2,0.0,,,
14152,S21,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:46:00,2025-01-01 13:46:00,2025-01-01 13:46:07.000000,7.0,7.0,0.575,3.2,7.2,0.0,,,total_delay=7s
6047,R13,CORN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:46:00,2025-01-01 13:46:00,2025-01-01 13:46:31.746310,31.746310389251448,-15.0,0.575,3.2,7.2,0.0,,,total_delay=32s
3674,RE4,BI,FV,departure,True,commercialStop,140,NVZ,2025-01-01 13:47:00,2025-01-01 13:47:00,2025-01-01 13:47:00.000000,0.0,-8.0,0.575,3.2,7.2,0.0,,,
1522,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:48:05.928653,5.928652956026781,-10.0,0.575,3.2,7.2,0.0,,,total_delay=6s
1625,IC51,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:48:14.000000,14.0,14.0,0.575,3.2,7.2,0.0,,,total_delay=14s
6047,R13,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:48:38.198166,38.198166121808754,-17.0,0.575,3.2,7.2,0.0,,,
1527,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:49:00,2025-01-01 13:49:00,2025-01-01 13:49:00.000000,0.0,-27.0,0.575,3.2,7.2,0.0,,,
6047,R13,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:49:00,2025-01-01 13:48:00,2025-01-01 13:49:09.971714,9.971714323794004,-24.0,0.575,3.2,7.2,0.0,,,total_delay=10s
6046,R13,BI,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:00.000000,0.0,-3.0,0.575,3.2,7.2,0.0,,,
1522,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:03.846010,3.8460104670230066,-2.0,0.575,3.2,7.2,0.0,,,
1522,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:03.846010,3.8460104670230066,-2.0,0.575,3.2,7.2,0.0,,,
6047,R13,LD,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:51:00,2025-01-01 13:50:00,2025-01-01 13:51:08.527748,8.527748361542763,-20.0,0.575,3.2,7.2,0.0,,,
6047,R13,LD,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:52:00,2025-01-01 13:52:00,2025-01-01 13:52:03.232351,3.2323514425443136,-3.0,0.575,3.2,7.2,0.0,,,
3354,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:52:00,2025-01-01 13:52:00,2025-01-01 13:52:10.000000,10.0,10.0,0.575,3.2,7.2,0.0,,,total_delay=10s
7627,S20,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:53:00.000000,0.0,-3.0,0.575,3.2,7.2,0.0,,,
1522,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:53:06.515454,6.5154540539951995,-18.0,0.575,3.2,7.2,0.0,,,
1522,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:53:06.515454,6.5154540539951995,-18.0,0.575,3.2,7.2,0.0,,,total_delay=7s
6047,R13,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:54:00,2025-01-01 13:54:00,2025-01-01 13:54:00.188727,0.18872705139801838,-4.0,0.575,3.2,7.2,0.0,,,
1527,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:54:00,2025-01-01 13:53:00,2025-01-01 13:54:02.540958,2.540957536053611,-40.0,0.575,3.2,7.2,0.0,,,
15356,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:54:00,2025-01-01 13:54:00,2025-01-01 13:54:08.000000,8.0,8.0,0.575,3.2,7.2,0.0,,,total_delay=8s
6047,R13,NV,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:54:00,2025-01-01 13:55:00,2025-01-01 13:54:36.212630,36.212630108289886,12.0,0.575,3.2,7.2,0.0,,,total_delay=36s
6046,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:55:00,2025-01-01 13:55:00,2025-01-01 13:54:48.945046,-11.054954109509708,-12.0,0.575,3.2,7.2,0.0,,,
6941,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:55:00.000000,0.0,-16.0,0.575,3.2,7.2,0.0,,,
1522,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:55:05.508700,5.508700057696842,-17.0,0.575,3.2,7.2,0.0,,,
1522,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:55:05.508700,5.508700057696842,-17.0,0.575,3.2,7.2,0.0,,,total_delay=6s
6046,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:55:00,2025-01-01 13:55:00,2025-01-01 13:55:25.039618,25.039617688540602,-37.0,0.575,3.2,7.2,0.0,,,total_delay=25s
15752,S5,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:56:00,2025-01-01 13:55:00,2025-01-01 13:56:00.000000,0.0,-57.0,0.575,3.2,7.2,0.0,,,
1522,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:57:00,2025-01-01 13:56:00,2025-01-01 13:57:06.185894,6.185894343921973,-9.0,0.575,3.2,7.2,0.0,,,
1522,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:57:00,2025-01-01 13:56:00,2025-01-01 13:57:06.185894,6.185894343921973,-9.0,0.575,3.2,7.2,0.0,,,total_delay=6s
1527,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:56:00,2025-01-01 13:56:00,2025-01-01 13:57:21.870056,81.87005583404243,-53.0,0.575,3.2,7.2,0.0,,,
1527,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:56:00,2025-01-01 13:56:00,2025-01-01 13:57:21.870056,81.87005583404243,-53.0,0.575,3.2,7.2,0.0,,,total_delay=82s
6047,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:57:00,2025-01-01 13:57:22.095355,-37.904644996749994,-18.0,0.575,3.2,7.2,0.0,,,
6047,R13,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:57:00,2025-01-01 13:57:22.095355,-37.904644996749994,-18.0,0.575,3.2,7.2,0.0,,,
1522,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:58:02.201068,2.2010679472077754,-16.0,0.575,3.2,7.2,0.0,,,
1522,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:58:02.201068,2.2010679472077754,-16.0,0.575,3.2,7.2,0.0,,,
6047,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 13:58:19.758044,-40.24195583722758,-11.0,0.575,3.2,7.2,0.0,,,
6046,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:58:23.053310,23.053309860173613,-39.0,0.575,3.2,7.2,0.0,,,
1522,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 13:58:59.411930,-0.5880696598469513,-17.0,0.575,3.2,7.2,0.0,,,
1522,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 13:58:59.411930,-0.5880696598469513,-17.0,0.575,3.2,7.2,0.0,,,
3977,RE6,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 13:59:00.000000,0.0,0.0,0.575,3.2,7.2,0.0,,,
1527,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:58:00,2025-01-01 13:59:17.696953,17.696952635626076,-53.0,0.575,3.2,7.2,0.0,,,
1527,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:58:00,2025-01-01 13:59:17.696953,17.696952635626076,-53.0,0.575,3.2,7.2,0.0,,,total_delay=18s
1522,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:00:00.999060,0.9990595005365321,-26.0,0.575,3.2,7.2,0.0,,,
1522,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:00:00.999060,0.9990595005365321,-26.0,0.575,3.2,7.2,0.0,,,
6047,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:00:03.192711,3.192710624593019,-7.0,0.575,3.2,7.2,0.0,,,
3976,RE6,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:00:12.000000,12.0,12.0,0.575,3.2,7.2,0.0,,,total_delay=12s
6046,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:00:12.542150,12.542150100620347,-45.0,0.575,3.2,7.2,0.0,,,total_delay=13s
1527,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:00:13.261281,13.261281268656603,-51.0,0.575,3.2,7.2,0.0,,,
1527,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:00:13.261281,13.261281268656603,-51.0,0.575,3.2,7.2,0.0,,,total_delay=13s
6046,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:01:10.651575,10.651575446434435,-51.0,0.575,3.2,7.2,0.0,,,
6046,R13,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:01:10.651575,10.651575446434435,-51.0,0.575,3.2,7.2,0.0,,,total_delay=11s
1527,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:01:17.818849,17.818848780996632,-56.0,0.575,3.2,7.2,0.0,,,
1527,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:01:17.818849,17.818848780996632,-56.0,0.575,3.2,7.2,0.0,,,total_delay=18s
1522,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:02:00,2025-01-01 14:02:07.203235,7.203234848508146,-21.0,0.575,3.2,7.2,0.0,,,
1522,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:02:00,2025-01-01 14:02:07.203235,7.203234848508146,-21.0,0.575,3.2,7.2,0.0,,,total_delay=7s
1527,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:01:00,2025-01-01 14:02:17.565964,17.565964097957476,-64.0,0.575,3.2,7.2,0.0,,,
1527,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:01:00,2025-01-01 14:02:17.565964,17.565964097957476,-64.0,0.575,3.2,7.2,0.0,,,total_delay=18s
6047,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 14:03:00,2025-01-01 14:03:00,2025-01-01 14:03:06.871440,6.871439706534147,0.0,0.575,3.2,7.2,0.0,,,
6047,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:03:00,2025-01-01 14:03:00,2025-01-01 14:03:36.901921,36.90192130665673,-7.0,0.575,3.2,7.2,0.0,,,total_delay=37s
15757,S5,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:04:00,2025-01-01 14:04:00,2025-01-01 14:04:03.000000,3.0,3.0,0.575,3.2,7.2,0.0,,,
6046,R13,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 14:04:00,2025-01-01 14:03:00,2025-01-01 14:04:15.515502,15.51550168270478,-39.0,0.575,3.2,7.2,0.0,,,
