TRAIN_NUMBER,COMMERCIAL_LINE_NUMBER_DESIGNATION,OPERATING_POINT_ABBREVIATION,OPERATION_TRAFFIC_CATEGORY_ABBREVIATION,EVENT_TYPE,EVENT_SERVED,PLAN_STOP_TYPE,PLAN_FORMATION_MAXIMAL_VELOCITY,OPERATION_DAY_PERIOD_IDENTIFIER_COARSE,OPERATION_PLANNED_TIMESTAMP,OPERATION_ACTUAL_TIMESTAMP,SIMULATED_TIMESTAMP,SIMULATED_DELAY,DAILY_PLAN_OPERATIONAL_DELAY_SEC,tre200s0,fkl010z1,fu3010z0,rre150z0,htoauts0,hto000d0,causes
522,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:21:00,2025-01-01 13:21:00,2025-01-01 13:21:47.131746,47.1317464711974,-11.0,-4,0.0,22,8,10,0.0,
522,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:21:00,2025-01-01 13:21:00,2025-01-01 13:21:47.131746,47.1317464711974,-11.0,-4,0.0,22,8,10,0.0,total_delay=47s
14250,S20,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:17:00,2025-01-01 13:17:00,2025-01-01 13:21:53.371136,293.37113556330587,-5.0,-4,0.0,22,8,10,0.0,"switch_failure(+293s,snow=10cm) | total_delay=293s"
3352,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:22:00.000000,0.0,27.0,-4,0.0,22,8,10,0.0,
525,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:22:06.268329,6.268329394624743,5.0,-4,0.0,22,8,10,0.0,total_delay=6s
6042,R13,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:20:00,2025-01-01 13:20:00,2025-01-01 13:22:43.726309,163.72630892080633,-31.0,-4,0.0,22,8,10,0.0,
6042,R13,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:22:00,2025-01-01 13:22:00,2025-01-01 13:23:15.981153,75.98115296442847,-1.0,-4,0.0,22,8,10,0.0,total_delay=76s
15354,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:24:00,2025-01-01 13:24:00,2025-01-01 13:24:00.000000,0.0,32.0,-4,0.0,22,8,10,0.0,
522,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:23:00,2025-01-01 13:23:00,2025-01-01 13:24:08.711845,68.71184494983027,-22.0,-4,0.0,22,8,10,0.0,
522,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:23:00,2025-01-01 13:23:00,2025-01-01 13:24:08.711845,68.71184494983027,-22.0,-4,0.0,22,8,10,0.0,total_delay=69s
6939,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:25:00.000000,0.0,-48.0,-4,0.0,22,8,10,0.0,
525,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:25:00,2025-01-01 13:25:37.652600,37.65260026735632,-3.0,-4,0.0,22,8,10,0.0,
525,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:25:00,2025-01-01 13:25:37.652600,37.65260026735632,-3.0,-4,0.0,22,8,10,0.0,total_delay=38s
522,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:26:30.959577,90.95957724326581,-11.0,-4,0.0,22,8,10,0.0,
522,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:25:00,2025-01-01 13:24:00,2025-01-01 13:26:30.959577,90.95957724326581,-11.0,-4,0.0,22,8,10,0.0,total_delay=91s
3224,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:00.000000,0.0,-2.0,-4,0.0,22,8,10,0.0,
525,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:59.437022,59.43702186012524,11.0,-4,0.0,22,8,10,0.0,
525,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:27:59.437022,59.43702186012524,11.0,-4,0.0,22,8,10,0.0,total_delay=59s
522,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:28:51.252668,111.25266764721891,5.0,-4,0.0,22,8,10,0.0,
522,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:27:00,2025-01-01 13:27:00,2025-01-01 13:28:51.252668,111.25266764721891,5.0,-4,0.0,22,8,10,0.0,total_delay=111s
3224,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:29:02.454972,2.4549721675211913,-48.0,-4,0.0,22,8,10,0.0,
525,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:29:09.910616,69.91061582854309,15.0,-4,0.0,22,8,10,0.0,
525,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:29:09.910616,69.91061582854309,15.0,-4,0.0,22,8,10,0.0,total_delay=70s
3227,IR66,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:30:00.000000,0.0,105.0,-4,0.0,22,8,10,0.0,
522,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:30:01.411950,121.41195040971797,0.0,-4,0.0,22,8,10,0.0,
522,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:28:00,2025-01-01 13:28:00,2025-01-01 13:30:01.411950,121.41195040971797,0.0,-4,0.0,22,8,10,0.0,total_delay=121s
525,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:30:00,2025-01-01 13:30:20.491915,80.49191540888569,19.0,-4,0.0,22,8,10,0.0,
525,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:30:00,2025-01-01 13:30:20.491915,80.49191540888569,19.0,-4,0.0,22,8,10,0.0,total_delay=80s
522,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:31:11.053210,131.05321021987038,8.0,-4,0.0,22,8,10,0.0,
525,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:31:29.865645,89.86564513548365,21.0,-4,0.0,22,8,10,0.0,
525,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:31:00,2025-01-01 13:31:29.865645,89.86564513548365,21.0,-4,0.0,22,8,10,0.0,total_delay=90s
3227,IR66,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:32:04.332158,4.332157628399727,24.0,-4,0.0,22,8,10,0.0,
522,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:29:00,2025-01-01 13:29:00,2025-01-01 13:32:21.964043,201.9640430097934,8.0,-4,0.0,22,8,10,0.0,"switch_failure(+71s,snow=10cm) | total_delay=202s"
522,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:30:00,2025-01-01 13:33:31.851063,211.85106284773065,3.0,-4,0.0,22,8,10,0.0,
522,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:30:00,2025-01-01 13:30:00,2025-01-01 13:33:31.851063,211.85106284773065,3.0,-4,0.0,22,8,10,0.0,total_delay=212s
525,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:33:00,2025-01-01 13:33:00,2025-01-01 13:33:50.015937,50.01593672900344,-10.0,-4,0.0,22,8,10,0.0,
525,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:33:00,2025-01-01 13:33:00,2025-01-01 13:33:50.015937,50.01593672900344,-10.0,-4,0.0,22,8,10,0.0,total_delay=50s
15353,S3,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:35:00.000000,0.0,16.0,-4,0.0,22,8,10,0.0,
522,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:35:51.068148,231.06814799216954,11.0,-4,0.0,22,8,10,0.0,
522,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:32:00,2025-01-01 13:32:00,2025-01-01 13:35:51.068148,231.06814799216954,11.0,-4,0.0,22,8,10,0.0,total_delay=231s
6940,R23,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:36:00,2025-01-01 13:36:00,2025-01-01 13:36:00.000000,0.0,-5.0,-4,0.0,22,8,10,0.0,
6047,R13,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:36:00,2025-01-01 13:35:00,2025-01-01 13:36:00.000000,0.0,-5.0,-4,0.0,22,8,10,0.0,
525,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:36:09.209426,69.209426366353,-17.0,-4,0.0,22,8,10,0.0,
525,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:35:00,2025-01-01 13:35:00,2025-01-01 13:36:09.209426,69.209426366353,-17.0,-4,0.0,22,8,10,0.0,total_delay=69s
7672,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:38:00,2025-01-01 13:37:00,2025-01-01 13:38:00.000000,0.0,-55.0,-4,0.0,22,8,10,0.0,
6047,R13,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:38:00,2025-01-01 13:38:00,2025-01-01 13:38:08.984640,8.984640166374447,-34.0,-4,0.0,22,8,10,0.0,total_delay=9s
525,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:37:00,2025-01-01 13:37:00,2025-01-01 13:38:30.658792,90.65879227918776,-5.0,-4,0.0,22,8,10,0.0,
525,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:37:00,2025-01-01 13:37:00,2025-01-01 13:38:30.658792,90.65879227918776,-5.0,-4,0.0,22,8,10,0.0,total_delay=91s
3353,IR65,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:39:00,2025-01-01 13:39:00,2025-01-01 13:39:00.000000,0.0,-6.0,-4,0.0,22,8,10,0.0,
522,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:36:00,2025-01-01 13:35:00,2025-01-01 13:39:22.869523,202.8695227304852,-15.0,-4,0.0,22,8,10,0.0,
522,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:39:00,2025-01-01 13:39:00,2025-01-01 13:39:56.230757,56.23075737601175,-8.0,-4,0.0,22,8,10,0.0,total_delay=56s
7125,R41,BI,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:40:00,2025-01-01 13:39:00,2025-01-01 13:40:00.000000,0.0,-31.0,-4,0.0,22,8,10,0.0,
7054,R21,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:41:00,2025-01-01 13:41:00,2025-01-01 13:41:00.000000,0.0,-22.0,-4,0.0,22,8,10,0.0,
14243,S20,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:41:00,2025-01-01 13:41:00,2025-01-01 13:41:00.000000,0.0,-21.0,-4,0.0,22,8,10,0.0,
18177,RE56,BI,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:41:00,2025-01-01 13:39:00,2025-01-01 13:41:00.000000,0.0,-80.0,-4,0.0,22,8,10,0.0,
6047,R13,SBL,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:42:00,2025-01-01 13:41:00,2025-01-01 13:41:41.416856,-18.583144165713747,-21.0,-4,0.0,22,8,10,0.0,
6047,R13,SBL,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:42:00,2025-01-01 13:42:00,2025-01-01 13:42:11.750550,11.750550172102521,-27.0,-4,0.0,22,8,10,0.0,total_delay=12s
1522,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:43:00,2025-01-01 13:43:00,2025-01-01 13:43:00.000000,0.0,20.0,-4,0.0,22,8,10,0.0,
525,IC5,BI,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:41:00,2025-01-01 13:40:00,2025-01-01 13:43:13.451031,133.45103119855048,-51.0,-4,0.0,22,8,10,0.0,
525,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:45:00,2025-01-01 13:46:00,2025-01-01 13:45:02.615479,2.615479003623477,41.0,-4,0.0,22,8,10,0.0,
14152,S21,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:46:00,2025-01-01 13:46:00,2025-01-01 13:46:00.000000,0.0,7.0,-4,0.0,22,8,10,0.0,
6047,R13,CORN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:46:00,2025-01-01 13:45:00,2025-01-01 13:46:53.547772,53.54777174867195,-27.0,-4,0.0,22,8,10,0.0,
3674,RE4,BI,FV,departure,True,commercialStop,140,NVZ,2025-01-01 13:47:00,2025-01-01 13:47:00,2025-01-01 13:47:00.000000,0.0,-8.0,-4,0.0,22,8,10,0.0,
6047,R13,CORN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:46:00,2025-01-01 13:46:00,2025-01-01 13:47:23.955723,83.95572278249165,-15.0,-4,0.0,22,8,10,0.0,total_delay=84s
1625,IC51,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:48:00.000000,0.0,14.0,-4,0.0,22,8,10,0.0,
1522,IC5,BI,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:48:09.880062,9.880061755109637,-10.0,-4,0.0,22,8,10,0.0,total_delay=10s
1527,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 13:49:00,2025-01-01 13:49:00,2025-01-01 13:49:00.000000,0.0,-27.0,-4,0.0,22,8,10,0.0,
6047,R13,CRNE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:48:00,2025-01-01 13:48:00,2025-01-01 13:49:45.015439,105.01543883762497,-17.0,-4,0.0,22,8,10,0.0,
6047,R13,CRNE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:49:00,2025-01-01 13:48:00,2025-01-01 13:50:19.614004,79.61400372342905,-24.0,-4,0.0,22,8,10,0.0,total_delay=80s
6046,R13,BI,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:00.000000,0.0,-3.0,-4,0.0,22,8,10,0.0,
1522,IC5,TUE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:43.233684,43.233684254468244,-2.0,-4,0.0,22,8,10,0.0,
1522,IC5,TUE,FV,departure,True,pass,200,NVZ,2025-01-01 13:51:00,2025-01-01 13:51:00,2025-01-01 13:51:43.233684,43.233684254468244,-2.0,-4,0.0,22,8,10,0.0,total_delay=43s
3354,IR65,BI,FV,departure,True,commercialStop,160,NVZ,2025-01-01 13:52:00,2025-01-01 13:52:00,2025-01-01 13:52:00.000000,0.0,10.0,-4,0.0,22,8,10,0.0,
6047,R13,LD,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:51:00,2025-01-01 13:50:00,2025-01-01 13:52:41.342429,101.34242854025797,-20.0,-4,0.0,22,8,10,0.0,
7627,S20,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:53:00.000000,0.0,-3.0,-4,0.0,22,8,10,0.0,
6047,R13,LD,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:52:00,2025-01-01 13:52:00,2025-01-01 13:53:19.177978,79.17797844469169,-3.0,-4,0.0,22,8,10,0.0,total_delay=79s
15356,S3,BI,RV,departure,True,commercialStop,160,NVZ,2025-01-01 13:54:00,2025-01-01 13:54:00,2025-01-01 13:54:00.000000,0.0,8.0,-4,0.0,22,8,10,0.0,
1522,IC5,TWN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:54:03.490251,63.490250532624486,-18.0,-4,0.0,22,8,10,0.0,
1522,IC5,TWN,FV,departure,True,pass,200,NVZ,2025-01-01 13:53:00,2025-01-01 13:53:00,2025-01-01 13:54:03.490251,63.490250532624486,-18.0,-4,0.0,22,8,10,0.0,total_delay=63s
1527,IC5,NE,FV,departure,True,commercialStop,200,NVZ,2025-01-01 13:54:00,2025-01-01 13:53:00,2025-01-01 13:54:05.160217,5.160217145865317,-40.0,-4,0.0,22,8,10,0.0,total_delay=5s
6941,R23,NE,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:55:00.000000,0.0,-16.0,-4,0.0,22,8,10,0.0,
6047,R13,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:54:00,2025-01-01 13:54:00,2025-01-01 13:55:40.244513,100.24451322267123,-4.0,-4,0.0,22,8,10,0.0,
6046,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:55:00,2025-01-01 13:55:00,2025-01-01 13:55:41.105669,41.10566910419584,-12.0,-4,0.0,22,8,10,0.0,
15752,S5,NE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:56:00,2025-01-01 13:55:00,2025-01-01 13:56:00.000000,0.0,-57.0,-4,0.0,22,8,10,0.0,
6047,R13,NV,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:54:00,2025-01-01 13:55:00,2025-01-01 13:56:14.798099,134.79809876137006,12.0,-4,0.0,22,8,10,0.0,total_delay=135s
6046,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 13:55:00,2025-01-01 13:55:00,2025-01-01 13:56:16.657238,76.65723831918149,-37.0,-4,0.0,22,8,10,0.0,total_delay=77s
1522,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:56:24.952003,84.95200331402884,-17.0,-4,0.0,22,8,10,0.0,
1522,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 13:55:00,2025-01-01 13:54:00,2025-01-01 13:56:24.952003,84.95200331402884,-17.0,-4,0.0,22,8,10,0.0,total_delay=85s
1527,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 13:56:00,2025-01-01 13:56:00,2025-01-01 13:57:37.354174,97.35417402892199,-53.0,-4,0.0,22,8,10,0.0,
1527,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 13:56:00,2025-01-01 13:56:00,2025-01-01 13:57:37.354174,97.35417402892199,-53.0,-4,0.0,22,8,10,0.0,total_delay=97s
1522,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 13:57:00,2025-01-01 13:56:00,2025-01-01 13:58:46.450276,106.45027583395859,-9.0,-4,0.0,22,8,10,0.0,
1522,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 13:57:00,2025-01-01 13:56:00,2025-01-01 13:58:46.450276,106.45027583395859,-9.0,-4,0.0,22,8,10,0.0,total_delay=106s
3977,RE6,NE,FV,arrival,True,commercialStop,160,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 13:59:00.000000,0.0,0.0,-4,0.0,22,8,10,0.0,
6046,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:59:45.839836,105.83983590279968,-39.0,-4,0.0,22,8,10,0.0,
6047,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:57:00,2025-01-01 13:59:47.335609,107.33560922686593,-18.0,-4,0.0,22,8,10,0.0,
6047,R13,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 13:58:00,2025-01-01 13:57:00,2025-01-01 13:59:47.335609,107.33560922686593,-18.0,-4,0.0,22,8,10,0.0,total_delay=107s
1522,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:59:56.272210,116.27221031521185,-16.0,-4,0.0,22,8,10,0.0,
1522,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 13:58:00,2025-01-01 13:58:00,2025-01-01 13:59:56.272210,116.27221031521185,-16.0,-4,0.0,22,8,10,0.0,total_delay=116s
3976,RE6,NE,FV,departure,True,commercialStop,160,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:00:00.000000,0.0,12.0,-4,0.0,22,8,10,0.0,
1527,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:58:00,2025-01-01 14:00:00.214011,60.21401093957684,-53.0,-4,0.0,22,8,10,0.0,
1527,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:58:00,2025-01-01 14:00:00.214011,60.21401093957684,-53.0,-4,0.0,22,8,10,0.0,total_delay=60s
6046,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:00:19.207460,19.207460276455095,-45.0,-4,0.0,22,8,10,0.0,total_delay=19s
6047,R13,TWN,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 14:00:58.456753,118.45675305180339,-11.0,-4,0.0,22,8,10,0.0,
1522,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 14:01:06.599846,126.5998456934467,-17.0,-4,0.0,22,8,10,0.0,
1522,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 13:59:00,2025-01-01 13:59:00,2025-01-01 14:01:06.599846,126.5998456934467,-17.0,-4,0.0,22,8,10,0.0,total_delay=127s
1527,IC5,CRNE,FV,arrival,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:01:10.711698,70.71169839514914,-51.0,-4,0.0,22,8,10,0.0,
1527,IC5,CRNE,FV,departure,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 13:59:00,2025-01-01 14:01:10.711698,70.71169839514914,-51.0,-4,0.0,22,8,10,0.0,total_delay=71s
6047,R13,TWN,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:01:35.991107,95.9911069756563,-7.0,-4,0.0,22,8,10,0.0,total_delay=96s
6046,R13,LIG,RV,arrival,True,pass,140,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:02:08.971964,68.97196428493044,-51.0,-4,0.0,22,8,10,0.0,
6046,R13,LIG,RV,departure,True,pass,140,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:02:08.971964,68.97196428493044,-51.0,-4,0.0,22,8,10,0.0,total_delay=69s
1522,IC5,CORN,FV,arrival,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:02:17.885829,137.88582946309907,-26.0,-4,0.0,22,8,10,0.0,
1522,IC5,CORN,FV,departure,True,pass,200,NVZ,2025-01-01 14:00:00,2025-01-01 14:00:00,2025-01-01 14:02:17.885829,137.88582946309907,-26.0,-4,0.0,22,8,10,0.0,total_delay=138s
1527,IC5,LD,FV,arrival,True,pass,200,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:02:21.189793,81.18979333432071,-56.0,-4,0.0,22,8,10,0.0,
1527,IC5,LD,FV,departure,True,pass,200,NVZ,2025-01-01 14:01:00,2025-01-01 14:00:00,2025-01-01 14:02:21.189793,81.18979333432071,-56.0,-4,0.0,22,8,10,0.0,total_delay=81s
1527,IC5,NV,FV,arrival,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:01:00,2025-01-01 14:03:31.777923,91.77792341676832,-64.0,-4,0.0,22,8,10,0.0,
1527,IC5,NV,FV,departure,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:01:00,2025-01-01 14:03:31.777923,91.77792341676832,-64.0,-4,0.0,22,8,10,0.0,total_delay=92s
15757,S5,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:04:00,2025-01-01 14:04:00,2025-01-01 14:04:00.000000,0.0,3.0,-4,0.0,22,8,10,0.0,
1522,IC5,SBL,FV,arrival,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:02:00,2025-01-01 14:04:38.632411,158.63241074664984,-21.0,-4,0.0,22,8,10,0.0,
1522,IC5,SBL,FV,departure,True,pass,200,NVZ,2025-01-01 14:02:00,2025-01-01 14:02:00,2025-01-01 14:04:38.632411,158.63241074664984,-21.0,-4,0.0,22,8,10,0.0,total_delay=159s
6942,R23,NE,RV,departure,True,commercialStop,160,NVZ,2025-01-01 14:05:00,2025-01-01 14:05:00,2025-01-01 14:05:00.000000,0.0,-6.0,-4,0.0,22,8,10,0.0,
15355,S3,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 14:05:00,2025-01-01 14:05:00,2025-01-01 14:05:00.000000,0.0,44.0,-4,0.0,22,8,10,0.0,
6047,R13,TUE,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 14:03:00,2025-01-01 14:03:00,2025-01-01 14:05:11.049237,131.0492370071879,0.0,-4,0.0,22,8,10,0.0,
6046,R13,NV,RV,arrival,True,commercialStop,140,NVZ,2025-01-01 14:04:00,2025-01-01 14:03:00,2025-01-01 14:05:39.407477,99.40747673698206,-39.0,-4,0.0,22,8,10,0.0,
6047,R13,TUE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:03:00,2025-01-01 14:03:00,2025-01-01 14:05:43.306596,163.3065962989058,-7.0,-4,0.0,22,8,10,0.0,total_delay=163s
1527,IC5,LIG,FV,arrival,True,pass,200,NVZ,2025-01-01 14:04:00,2025-01-01 14:03:00,2025-01-01 14:05:51.415432,111.41543214384001,-57.0,-4,0.0,22,8,10,0.0,
1527,IC5,LIG,FV,departure,True,pass,200,NVZ,2025-01-01 14:04:00,2025-01-01 14:03:00,2025-01-01 14:05:51.415432,111.41543214384001,-57.0,-4,0.0,22,8,10,0.0,total_delay=111s
6046,R13,NV,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:05:00,2025-01-01 14:04:00,2025-01-01 14:06:11.349422,71.34942213639442,-55.0,-4,0.0,22,8,10,0.0,total_delay=71s
7449,R16,NE,RV,departure,True,commercialStop,140,NVZ,2025-01-01 14:08:00,2025-01-01 14:09:00,2025-01-01 14:08:00.000000,0.0,80.0,-4,0.0,22,8,10,0.0,
7626,S20,BI,RV,arrival,True,commercialStop,160,NVZ,2025-01-01 14:08:00,2025-01-01 14:09:00,2025-01-01 14:08:00.000000,0.0,103.0,-4,0.0,22,8,10,0.0,
1522,IC5,NE,FV,arrival,True,commercialStop,200,NVZ,2025-01-01 14:05:00,2025-01-01 14:05:00,2025-01-01 14:08:10.781434,190.78143405706942,-18.0,-4,0.0,22,8,10,0.0,
